 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4
143,cpt1m012-fa06-20190903-0207-e91.fits,143,0,58730.44131,2458730.441314,2458730.447402,1.015362,69.969,8.238734,13,25,38,0.232481,0.360319,1.059424,0.283194,0.000462,0.000689,0.00176,0.00059,502.956722,522.618659,602.054312,479.957213,1545138.593,1279.453714,1996.954825,2017.310111,1997.454825,2079.189889,23.549581,-29.416879,359215.1134,530.929158,649.319465,553.217843,8028.38623,676.578236,136.789923,2139,6.737346,8.392082,7.486594,9.297569,89.242093,0.954466,2700.141984,2436.058765,2700.641984,1660.441235,23.555371,-29.370801,409273.4724,678.629647,603.088112,10641.7793,770.862677,135.34149,5.707972,8.173455,7.013885,9.333025,277.32448,0.917351,1883.11314,2759.277194,1883.61314,1337.222806,23.54858,-29.336678,794861.5915,877.718743,905.599428,19184.28711,1497.114217,138.498342,6.290414,8.319783,7.614084,9.025481,284.455836,0.962977,3051.644619,1537.155303,3052.144619,2559.344697,23.558361,-29.467709,341003.5289,637.238901,535.126667,8846.328125,642.27689,134.279186,5.697186,8.196277,6.676365,9.71619,86.93418,0.869959
144,cpt1m012-fa06-20190903-0208-e91.fits,144,0,58730.44243,2458730.442432,2458730.448520,1.014355,69.973,7.901678,13,25,38,0.232607,0.361502,1.055992,0.283477,0.000461,0.000691,0.001753,0.00059,504.074124,523.269822,602.522044,480.724827,1545581.702,1279.088425,1996.948678,2017.149888,1997.448678,2079.350112,23.549581,-29.416889,359513.4507,530.929158,648.193667,554.638944,8519.626953,677.140151,135.768904,2193,6.443664,8.340556,7.42443,9.256683,89.233509,0.952851,2700.128984,2435.967715,2700.628984,1660.532285,23.555371,-29.370802,410377.968,679.390775,604.038181,11215.00488,772.942984,135.061267,5.407166,8.052262,6.813312,9.291212,276.20989,0.905251,1883.123066,2759.156508,1883.623066,1337.343492,23.54858,-29.336682,793836.5458,877.005761,905.166855,19209.3457,1495.183554,137.367729,6.096822,8.248416,7.491586,9.005245,283.716054,0.957962,3051.642054,1537.02681,3052.142054,2559.47319,23.558361,-29.467716,341367.1878,636.675954,536.171008,9352.196289,642.961838,133.605019,5.420326,8.12682,6.583443,9.670197,87.016088,0.864135
145,cpt1m012-fa06-20190903-0209-e91.fits,145,0,58730.44355,2458730.443549,2458730.449637,1.013391,69.977,7.689132,13,25,38,0.23223,0.361546,1.061344,0.28136,0.000461,0.00069,0.001762,0.000587,503.633143,523.620577,602.45416,479.572762,1544978.432,1278.386931,1996.826852,2017.275187,1997.326852,2079.224813,23.54958,-29.416894,358789.8474,530.929158,647.596252,554.033236,8656.806641,675.777252,135.141605,2240,6.227057,8.372195,7.426794,9.317596,88.127089,0.950058,2700.033106,2436.103612,2700.533106,1660.396388,23.555371,-29.370806,410255.0353,678.547763,604.607453,11299.07617,772.711441,133.862165,5.355669,8.062592,6.823024,9.30216,276.303299,0.905255,1883.005892,2759.318433,1883.505892,1337.181567,23.54858,-29.336683,795478.0018,878.021807,905.988889,20433.50586,1498.27522,138.214639,6.079794,8.251109,7.496539,9.00568,283.756692,0.958174,3051.502959,1537.214447,3052.002959,2559.285553,23.55836,-29.467714,339245.3954,634.762778,534.444373,9347.504883,638.965463,133.235204,5.192329,8.124946,6.600455,9.649436,86.979815,0.867123
146,cpt1m012-fa06-20190903-0210-e91.fits,146,0,58730.44467,2458730.444667,2458730.450755,1.012462,69.969,7.777965,13,25,38,0.232236,0.358978,1.06189,0.283432,0.000461,0.000687,0.001761,0.000589,503.690862,522.812469,602.891611,481.238013,1545886.543,1278.15726,1996.927343,2017.266282,1997.427343,2079.233718,23.549581,-29.416889,359011.1168,530.929158,648.010186,554.020792,8727.275391,676.19401,134.022545,2254,6.445432,8.293447,7.380935,9.20596,89.658803,0.95272,2700.102283,2436.079162,2700.602283,1660.420838,23.555371,-29.370802,408350.7284,677.229922,602.972071,11292.5791,769.124698,133.972592,5.488385,8.028514,6.813282,9.243746,276.906949,0.907119,1883.11558,2759.243349,1883.61558,1337.256651,23.54858,-29.336686,796143.9921,877.802163,906.974288,19980.18359,1499.529607,136.293483,6.04935,8.241517,7.522541,8.960494,284.952015,0.960098,3051.604457,1537.156802,3052.104457,2559.343198,23.558361,-29.467713,341391.8228,636.010202,536.770985,9276.708984,643.008238,133.282685,5.43956,8.171158,6.694683,9.647632,87.813918,0.876812
147,cpt1m012-fa06-20190903-0211-e91.fits,147,0,58730.44578,2458730.445784,2458730.451872,1.011573,69.973,7.562591,13,25,38,0.232239,0.361118,1.062029,0.281475,0.000462,0.000691,0.001764,0.000588,503.098797,522.683982,601.947394,479.103669,1544728.355,1279.141438,1996.848392,2017.233322,1997.348392,2079.266678,23.54958,-29.416891,358745.7419,530.929158,648.246544,553.409417,8743.475586,675.694179,136.513484,2204,6.310373,8.372089,7.447887,9.296292,88.810948,0.95234,2700.054188,2436.032379,2700.554188,1660.467621,23.555371,-29.370804,409832.0249,679.431358,603.198572,11460.54785,771.914705,134.203657,5.207174,8.120922,6.876755,9.36509,276.291198,0.905904,1883.022359,2759.211807,1883.522359,1337.288193,23.54858,-29.336686,795598.2035,877.878241,906.273975,19530.47461,1498.501619,137.26161,5.950144,8.334552,7.544123,9.124981,283.405281,0.955637,3051.528967,1537.091549,3052.028967,2559.408451,23.558361,-29.467718,339298.1261,635.535711,533.877357,9381.413086,639.06478,134.237363,5.004706,8.183141,6.660527,9.705755,86.914425,0.869116
148,cpt1m012-fa06-20190903-0212-e91.fits,148,0,58730.44691,2458730.446909,2458730.452997,1.010714,69.973,7.442684,13,25,38,0.23235,0.361077,1.060429,0.28213,0.000461,0.000689,0.001758,0.000587,504.073676,524.050884,603.078166,480.43352,1547639.062,1279.334608,1996.805178,2017.38022,1997.305178,2079.11978,23.54958,-29.416891,359593.3861,530.929158,648.49371,554.505588,8865.172852,677.290709,134.395042,2232,6.025101,8.464863,7.515571,9.414155,88.165518,0.950734,2700.008856,2436.209225,2700.508856,1660.290775,23.555371,-29.370802,410569.9361,678.560666,605.060029,11779.66602,773.304554,133.897568,5.157836,8.165097,6.902727,9.427467,276.440103,0.904032,1883.021609,2759.355781,1883.521609,1337.144219,23.54858,-29.336688,796514.4654,878.564387,906.609097,20153.34961,1500.227389,137.768489,5.907059,8.375511,7.583176,9.167846,283.389467,0.955878,3051.502021,1537.273979,3052.002021,2559.226021,23.558361,-29.467715,340554.6604,635.906504,535.54203,9305.220703,641.431451,133.835696,5.118149,8.271674,6.714904,9.828445,87.624096,0.86693
149,cpt1m012-fa06-20190903-0213-e91.fits,149,0,58730.44803,2458730.448031,2458730.454119,1.009898,69.985,7.412086,13,25,38,0.231273,0.360874,1.060068,0.28245,0.00046,0.000689,0.001757,0.000587,502.506686,523.988193,603.191934,480.953935,1546280.343,1278.014841,1996.743414,2017.242157,1997.243414,2079.257843,23.54958,-29.416892,357612.7704,530.929158,647.375452,552.403971,8714.755859,673.560238,134.42275,2252,6.026447,8.401221,7.413737,9.388706,88.496131,0.946084,2699.929621,2436.051113,2700.429621,1660.448887,23.555371,-29.370805,410039.7411,677.860918,604.902466,11512.0791,772.305937,133.283794,5.299605,8.168043,6.878437,9.457648,275.748427,0.901155,1882.935918,2759.230466,1883.435918,1337.269534,23.54858,-29.336687,795683.7082,877.822797,906.428622,20100.23438,1498.662666,136.122745,5.743933,8.364524,7.570835,9.158213,282.457139,0.956993,3051.415257,1537.112396,3051.915257,2559.387604,23.558361,-29.467718,340556.8936,635.022555,536.29102,9354.169922,641.435657,132.119932,5.135677,8.231765,6.704513,9.759017,86.091381,0.868898
150,cpt1m012-fa06-20190903-0214-e91.fits,150,0,58730.44916,2458730.449155,2458730.455243,1.009121,69.973,7.327079,13,25,38,0.232153,0.360599,1.060711,0.282446,0.000462,0.000689,0.001761,0.000589,502.885268,523.254555,602.337447,479.650431,1544889.891,1278.572313,1996.853856,2017.300018,1997.353856,2079.199982,23.549581,-29.416891,358650.541,530.929158,648.482184,553.061518,8916.842773,675.514869,135.404776,2151,5.836926,8.537224,7.578846,9.495603,88.890853,0.950765,2700.065738,2436.086787,2700.565738,1660.413213,23.555371,-29.370806,409441.1834,677.839561,604.038488,11015.10742,771.178559,134.184269,5.262534,8.222173,7.005257,9.439089,275.710614,0.912671,1883.043814,2759.291051,1883.543814,1337.208949,23.54858,-29.336687,795202.2396,877.59903,906.111119,19710.04297,1497.755825,137.691161,5.801315,8.45707,7.707074,9.207065,283.059098,0.961586,3051.532837,1537.122449,3052.032837,2559.377551,23.558361,-29.46772,340246.468,636.475162,534.579333,9321.994141,640.850973,133.864787,4.995456,8.326878,6.810166,9.843591,87.134733,0.874425
151,cpt1m012-fa06-20190903-0215-e91.fits,151,0,58730.45028,2458730.450275,2458730.456363,1.008382,69.973,7.373608,13,25,38,0.232963,0.361048,1.059165,0.282646,0.000463,0.000692,0.001763,0.00059,502.650202,521.946078,600.873975,478.772308,1539694.119,1277.486775,1996.745698,2017.274868,1997.245698,2079.225132,23.549581,-29.416891,358691.0722,530.929158,648.57919,553.041291,8839.674805,675.591209,136.333709,2206,5.998626,8.532163,7.60293,9.461396,88.314617,0.9535,2699.932667,2436.060326,2700.432667,1660.439674,23.555371,-29.370805,408437.7196,677.875026,602.526578,11244.7207,769.288545,135.198067,5.173868,8.249912,7.066901,9.432924,276.096659,0.917343,1882.939294,2759.263599,1883.439294,1337.236401,23.54858,-29.336686,791966.7373,876.551454,903.502851,20065.47656,1491.661787,138.356085,5.872913,8.479468,7.753445,9.205491,283.085814,0.964122,3051.407052,1537.137683,3051.907052,2559.362317,23.558361,-29.467716,339289.6626,635.700763,533.725429,9321.893555,639.04884,134.692617,5.121946,8.332589,6.816415,9.848763,86.640071,0.874196
152,cpt1m012-fa06-20190903-0216-e91.fits,152,0,58730.45139,2458730.451391,2458730.457479,1.007682,69.973,7.397613,13,25,38,0.231826,0.36064,1.057138,0.283797,0.000462,0.000691,0.001757,0.000591,502.247188,522.286443,601.819928,480.216206,1543952.496,1279.124308,1996.809312,2017.23739,1997.309312,2079.26261,23.549581,-29.416889,357928.8474,530.929158,648.030843,552.333043,8727.342773,674.155566,136.566546,2167,5.982001,8.548165,7.618897,9.477432,270.432875,0.953816,2700.029119,2436.015189,2700.529119,1660.484811,23.555371,-29.370804,409226.9682,679.034654,602.659917,10876.6416,770.775087,135.979476,5.250197,8.282896,7.072711,9.493082,276.541941,0.913722,1883.011156,2759.211188,1883.511156,1337.288812,23.54858,-29.336687,793418.3292,876.924444,904.773878,19473.80469,1494.395847,139.109778,5.813482,8.484466,7.724637,9.244296,283.773077,0.959838,3051.486058,1537.084592,3051.986058,2559.415408,23.558361,-29.467715,341307.1981,637.239714,535.602522,9170.381836,642.848848,134.468974,5.171165,8.406909,6.908186,9.905632,87.188558,0.879429
153,cpt1m012-fa06-20190903-0217-e91.fits,153,0,58730.45251,2458730.452512,2458730.458600,1.007021,70.029,7.423249,13,25,38,0.23186,0.360479,1.062173,0.281987,0.000463,0.000691,0.001769,0.00059,500.430855,521.57412,600.480577,477.823244,1541506.721,1279.590055,1996.740095,2017.299958,1997.240095,2079.200042,23.549581,-29.416889,357414.1933,530.929158,649.674898,550.143147,8605.723633,673.18622,139.602524,2156,6.099121,8.468242,7.509552,9.426932,88.692809,0.949919,2699.930516,2436.086215,2700.430516,1660.413785,23.555371,-29.370804,408444.704,678.448982,602.027145,11279.34375,769.3017,137.315935,5.120853,8.264775,7.021564,9.507987,276.269537,0.909172,1882.927466,2759.284933,1883.427466,1337.215067,23.54858,-29.336686,793991.0087,878.320299,903.987998,19829.57031,1495.474483,140.98159,5.896628,8.466894,7.679816,9.253973,283.543334,0.957137,3051.403772,1537.124196,3051.903772,2559.375804,23.558361,-29.467718,339071.0079,636.876079,532.397147,9286.208008,638.637006,136.716497,5.178778,8.317035,6.778898,9.855173,87.430375,0.871056
